ra       dec         new_ra      new_dec         radius 
92.675       64.5952777778       92.7203273       +64.5683012       0.00614823031818       18558 
93.0691666667       64.2688888889       93.0688374       +64.2687795       0.00422439082231       18607 
93.7720833333       0.189722222222       93.7740210       +0.1920845       0.0107217455978       18705 
94.675       63.4386111111       94.7297540       +63.4407147       0.00249288630173       18800 
95.45       0.36       95.4602162       +0.3663441       0.00769891833332       18893 
96.475       64.7369444444       96.4812410       +64.7416207       0.0150045305371       19026 
97.0       83.3013888889       96.9564202       +83.3097038       0.0029013726697       19095 
97.9729166667       -20.1672222222       97.9714629       -20.1665010       0.0111903363733       19198 
98.35       82.8766666667       98.3185994       +82.8714076       0.00400889098193       19245 
99.0570833333       82.9675       99.0519583       +82.9691203       0.0055503532374       19306 
99.6770833333       -20.2855555556       99.6768048       -20.2869223       0.0153909646043       19360 
99.925       65.4611111111       99.9493671       +65.4533512       0.00642399155182       19390 
100.925       65.2063888889       100.9245644       +65.2062485       0.0100001493355       19501 
101.110833333       -17.9322222222       101.1146970       -17.9328046       0.0135215204258       19526 
101.472083333       -18.2108333333       101.4688455       -18.2115527       0.0224433178353       19562 
101.515416667       29.3480555556       101.5151935       +29.3478378       0.00688107221426       19568 
101.975       84.1652777778       101.9812483       +84.1642306       0.00744503768202       19627 
102.225       66.2336111111       102.2263770       +66.2612298       0.00950042622396       19652 
102.7775       12.9219444444       102.9005209       +12.8976108       0.0134188609158       19725 
102.917083333       29.0722222222       102.9191030       +29.0722510       0.007090489362       19740 
102.95       27.485       102.9501069       +27.4811583       0.0124863583517       19743 
102.975       27.4738888889       102.9824887       +27.4815675       0.00167570965908       19747 
103.049583333       39.2002777778       103.0612247       +39.2000656       0.00245439560938       19759 
103.086666667       15.2525       103.085583       15.249111       0.011431775053       19763 
103.250416667       12.1869444444       103.2617224       +12.1781290       0.006342546042       19781 
103.55       65.2013888889       103.5539489       +65.2027504       0.00513921676734       19820 
103.630833333       30.0725       103.6315987       +30.0711266       0.00435405530228       19827 
103.7       82.485       103.6417064       +82.4799288       0.00668703695385       19841 
103.8625       15.935       103.8620591       +15.9343977       0.00974403219895       19863 
103.9       39.0825       103.9138003       +39.0931418       0.00377272596694       19871 
103.95       84.9055555556       104.0267595       +84.9176477       0.00869438924058       19878 
104.31375       13.5394444444       104.2729679       +13.5580620       0.0138913405388       19914 
105.7625       39.2405555556       105.7642974       +39.2407335       0.0052032201703       20063 
106.615833333       30.3238888889       106.6138068       +30.3230811       0.00419927318204       20154 
106.8025       14.1766666667       106.8021246       +14.1792077       0.00516034657363       20176 
106.980833333       13.0897222222       106.9778631       +13.0873528       0.00631508435187       20204 
107.6       39.7402777778       107.648875       39.745722       0.00231235672166       20302 
107.663333333       39.7241666667       107.662891       39.724254       0.00504633259583       20313 
107.91       29.1661111111       107.9096560       +29.1682761       0.00645098964358       20361 
107.93375       39.5697222222       107.9405852       +39.5584963       0.00553399173996       20366 
108.565416667       84.3805555556       108.5742626       +84.3825390       0.0186919583674       20458 
108.825       65.4205555556       108.8613362       +65.4413569       0.00428865595185       20509 
108.88625       64.9255555556       108.8845307       +64.9262882       0.00597646710955       20516 
108.898333333       15.1447222222       108.8977466       +15.1433333       0.00737713071676       20518 
109.075       39.7538888889       109.0594199       +39.7514370       0.00256578258884       20545 
109.179583333       29.8536111111       109.1785860       +29.8553725       0.008902572954       20562 
109.222083333       67.1122222222       109.2194584       +67.1113054       0.00718008374533       20567 
109.5675       30.7086111111       109.5679888       +30.7040675       0.00593204877812       20620 
109.94625       30.9163888889       109.9448006       +30.9156070       0.00595239542945       20685 
110.362083333       13.2619444444       110.3208066       +13.2723578       0.0103108773779       20774 
110.80375       37.4594444444       110.8037879       +37.4591779       0.00651556059033       20886 
110.817083333       32.4958333333       110.8166790       +32.4953931       0.00329869503204       20889 
110.88875       41.4352777778       110.8884622       +41.4349393       0.00672647155853       20900 
111.1975       32.8041666667       111.1971593       +32.8041941       0.00522380180624       20938 
111.258333333       27.325       111.2563214       +27.3244707       0.00418160106464       20957 
111.435       29.9511111111       111.4345467       +29.9528958       0.00240965350809       20988 
111.64625       43.2944444444       111.6473265       +43.2960755       0.00578108787404       21014 
111.655416667       33.8241666667       111.6539444       +33.8237888       0.00346537468541       21016 
111.687916667       64.8088888889       111.6875141       +64.8087718       0.00616001795703       21021 
111.789583333       33.8322222222       111.7896427       +33.8319807       0.00910516848255       21035 
112.072083333       40.7705555556       112.0733316       +40.7697194       0.00629974947575       21073 
112.156666667       30.93       112.1547251       +30.9296905       0.00480076933859       21086 
112.207083333       35.5486111111       112.2071216       +35.5487108       0.00277354239933       21094 
112.222916667       33.8186111111       112.2227892       +33.8188983       0.00534308271133       21099 
112.225       20.5911111111       112.3310469       +20.6462669       0.0206312065969       21100 
112.225       40.1977777778       112.2284715       +40.2064078       0.00423760714517       21104 
112.270416667       33.8602777778       112.269375       33.860972       0.0104603255566       21109 
112.27125       26.9194444444       112.2729516       +26.9166489       0.00856143940997       21110 
112.3       14.4122222222       112.2822701       +14.5348421       0.0133411496488       21116 
112.319583333       42.2794444444       112.3192084       +42.2795125       0.00474281023998       21119 
112.321666667       27.9011111111       112.3232787       +27.8999809       0.0122990413834       21120 
112.432916667       33.69       112.4338923       +33.6898311       0.00728477379291       21136 
112.477083333       37.4522222222       112.4763042       +37.4517095       0.00436549466159       21144 
112.520833333       34.0280555556       112.5194146       +34.0277214       0.00703657176248       21154 
112.603333333       36.1130555556       112.6027920       +36.1133850       0.0053498668631       21168 
112.727916667       39.0197222222       112.7281039       +39.0194762       0.0063760550521       21187 
